movie_id,movie_title,rating
866,Free Birds ,5.9
867,Alien 3 ,6.4
868,Evita ,6.3
869,Ronin ,7.3
870,The Ghost and the Darkness ,6.8
871,Paddington ,7.2
872,The Watch ,5.7
873,The Hunted ,6.0
874,Instinct ,6.5
875,Stuck on You ,5.8
876,Semi-Pro ,5.8
877,The Pirates! Band of Misfits ,6.7
878,Changeling ,7.8
879,Chain Reaction ,5.6
880,The Fan ,5.8
881,The Phantom of the Opera ,7.4
882,Elizabeth: The Golden Age ,6.9
883,Æon Flux ,5.5
884,Gods and Generals ,6.3
885,Turbulence ,4.7
886,Imagine That ,5.6
887,Muppets Most Wanted ,6.4
888,Thunderbirds ,4.2
889,Burlesque ,6.4
890,A Very Long Engagement ,7.7
891,Lolita ,7.7
892,Eye See You ,5.3
893,Blade II ,6.7
894,Seven Pounds ,7.7
895,Bullet to the Head ,5.7
896,The Godfather: Part III ,7.6
897,Elizabethtown ,6.4
898,"You, Me and Dupree ",5.6
899,Superman II ,6.8
900,Gigli ,2.4
901,All the King's Men ,6.2
902,Shaft ,5.9
903,Anastasia ,7.1
904,Moulin Rouge! ,7.6
905,Domestic Disturbance ,5.5
906,Black Mass ,7.0
907,Flags of Our Fathers ,7.1
908,Law Abiding Citizen ,7.4
909,Grindhouse ,7.6
910,Beloved ,5.9
911,Lucky You ,5.9
912,Catch Me If You Can ,8.0
913,Zero Dark Thirty ,7.4
914,The Break-Up ,5.8
915,Mamma Mia! ,6.3
916,Valentine's Day ,5.7
917,The Dukes of Hazzard ,5.1
918,The Thin Red Line ,7.6
919,The Change-Up ,6.4
920,Man on the Moon ,7.4
921,Casino ,8.2
922,From Paris with Love ,6.5
923,Bulletproof Monk ,5.5
924,"Me, Myself & Irene ",6.5
925,Barnyard ,5.6
926,Deck the Halls ,4.9
927,The Twilight Saga: New Moon ,4.6
928,Shrek ,7.9
929,The Adjustment Bureau ,7.1
930,Robin Hood: Prince of Thieves ,6.9
931,Jerry Maguire ,7.3
932,Ted ,7.0
933,As Good as It Gets ,7.7
934,Patch Adams ,6.7
935,Anchorman 2: The Legend Continues ,6.3
936,Mr. Deeds ,5.8
937,Super 8 ,7.1
938,Erin Brockovich ,7.3
939,How to Lose a Guy in 10 Days ,6.4
940,22 Jump Street ,7.1
941,Interview with the Vampire: The Vampire Chronicles ,7.6
942,Yes Man ,6.8
943,Central Intelligence ,6.6
944,Stepmom ,6.7
945,Daddy's Home ,6.1
946,Into the Woods ,6.0
947,Inside Man ,7.6
948,Payback ,7.1
949,Congo ,5.0
950,We Bought a Zoo ,7.1
951,Knowing ,6.2
952,Failure to Launch ,5.6
953,The Ring Two ,5.4
954,"Crazy, Stupid, Love. ",7.4
955,Garfield ,5.0
956,Christmas with the Kranks ,5.2
957,Moneyball ,7.6
958,Outbreak ,6.6
959,Non-Stop ,7.0
960,Race to Witch Mountain ,5.7
961,V for Vendetta ,8.2
962,Shanghai Knights ,6.2
963,Unforgotten             ,7.9
964,Curious George ,6.6
965,Herbie Fully Loaded ,4.7
966,Don't Say a Word ,6.3
967,Hansel & Gretel: Witch Hunters ,6.1
968,Unfaithful ,6.7
969,I Am Number Four ,6.1
970,Syriana ,7.0
971,13 Hours ,7.4
972,The Book of Life ,7.3
973,Firewall ,5.8
974,Absolute Power ,6.7
975,G.I. Jane ,5.8
976,The Game ,7.8
977,Silent Hill ,6.6
978,The Replacements ,6.5
979,American Reunion ,6.7
980,The Negotiator ,7.3
981,Into the Storm ,5.8
982,Beverly Hills Cop III ,5.5
983,Gremlins 2: The New Batch ,6.3
984,The Judge ,7.4
985,The Peacemaker ,5.9
986,Resident Evil: Apocalypse ,6.2
987,Bridget Jones: The Edge of Reason ,5.9
988,Out of Time ,6.5
989,On Deadly Ground ,4.4
990,The Adventures of Sharkboy and Lavagirl 3-D ,3.5
991,The Beach ,6.6
992,Raising Helen ,6.0
993,Ninja Assassin ,6.4
994,For Love of the Game ,6.5
995,A Touch of Frost             ,7.8
996,Striptease ,4.3
997,Marmaduke ,4.2
998,Hereafter ,6.5
999,Murder by Numbers ,6.1
1000,Assassins ,6.3
1001,Hannibal Rising ,6.2
1002,The Story of Us ,5.9
1003,The Host ,5.9
1004,Basic ,6.5
1005,Blood Work ,6.4
1006,The International ,6.5
1007,Escape from L.A. ,5.7
1008,Twisted             ,7.5
1009,The Iron Giant ,8.0
1010,The Life Aquatic with Steve Zissou ,7.3
1011,Free State of Jones ,6.7
1012,The Life of David Gale ,7.5
1013,Man of the House ,5.4
1014,Run All Night ,6.6
1015,Eastern Promises ,7.7
1016,Into the Blue ,5.8
1017,The Messenger: The Story of Joan of Arc ,6.4
1018,Your Highness ,5.6
1019,Dream House ,6.0
1020,Mad City ,6.2
1021,Baby's Day Out ,5.9
1022,The Scarlet Letter ,5.1
1023,Fair Game ,6.8
1024,Defiance             ,7.0
1025,Domino ,6.0
1026,Jade ,5.1
1027,Gamer ,5.8
1028,Beautiful Creatures ,6.2
1029,Death to Smoochy ,6.4
1030,Zoolander 2 ,4.8
1031,The Big Bounce ,4.9
1032,What Planet Are You From? ,5.6
1033,Drive Angry ,5.5
1034,Street Fighter: The Legend of Chun-Li ,3.7
1035,The One ,5.9
1036,Outlander             ,8.5
1037,The Adventures of Ford Fairlane ,6.3
1038,Pirate Radio ,7.4
1039,Traffic ,7.6
1040,Indiana Jones and the Last Crusade ,8.3
1041,Anna Karenina ,6.6
1042,Chappie ,6.9
1043,The Bone Collector ,6.7
1044,Panic Room ,6.8
1045,The Tooth Fairy ,4.6
1046,Three Kings ,7.1
1047,Child 44 ,6.4
1048,Rat Race ,6.4
1049,K-PAX ,7.4
1050,Kate & Leopold ,6.4
1051,Bedazzled ,6.0
1052,The Cotton Club ,6.5
1053,3:10 to Yuma ,7.8
1054,Taken 3 ,6.0
1055,Out of Sight ,7.0
1056,The Cable Guy ,6.0
1057,Earth ,7.8
1058,Dick Tracy ,6.1
1059,The Thomas Crown Affair ,6.8
1060,Riding in Cars with Boys ,6.4
1061,First Blood ,7.7
1062,Solaris ,8.1
1063,Happily N'Ever After ,4.5
1064,Mary Reilly ,5.8
1065,My Best Friend's Wedding ,6.3
1066,America's Sweethearts ,5.7
1067,Insomnia ,7.2
1068,Star Trek: First Contact ,7.6
1069,Jonah Hex ,4.7
1070,Courage Under Fire ,6.6
1071,Liar Liar ,6.8
1072,The Infiltrator ,7.3
1073,Inchon ,2.7
1074,The Flintstones ,4.8
1075,Taken 2 ,6.3
1076,Scary Movie 3 ,5.5
1077,Miss Congeniality ,6.2
1078,Journey to the Center of the Earth ,5.8
1079,The Princess Diaries 2: Royal Engagement ,5.7
1080,The Pelican Brief ,6.5
1081,The Client ,6.7
1082,The Bucket List ,7.4
1083,Patriot Games ,6.9
1084,Monster-in-Law ,5.5
1085,Prisoners ,8.1
1086,Training Day ,7.7
1087,Galaxy Quest ,7.3
1088,Scary Movie 2 ,5.2
1089,The Muppets ,7.1
1090,Blade ,7.1
1091,Coach Carter ,7.2
1092,Changing Lanes ,6.5
1093,Anaconda ,4.6
1094,Coyote Ugly ,5.6
1095,Love Actually ,7.7
1096,A Bug's Life ,7.2
1097,From Hell ,6.8
1098,The Specialist ,5.4
1099,Tin Cup ,6.3
1100,"Yours, Mine and Ours ",7.2
1101,Kicking & Screaming ,5.6
1102,The Hitchhiker's Guide to the Galaxy ,6.8
1103,Fat Albert ,4.3
1104,Resident Evil: Extinction ,6.3
1105,Blended ,6.5
1106,Last Holiday ,6.4
1107,The River Wild ,6.3
1108,The Indian in the Cupboard ,5.9
1109,Savages ,6.5
1110,Cellular ,6.5
1111,Johnny English ,6.1
1112,The Ant Bully ,5.9
1113,Dune ,6.6
1114,Across the Universe ,7.4
1115,Revolutionary Road ,7.3
1116,16 Blocks ,6.6
1117,Babylon A.D. ,5.6
1118,The Glimmer Man ,5.3
1119,Multiplicity ,6.0
1120,Aliens in the Attic ,5.4
1121,The Pledge ,6.8
1122,The Producers ,6.4
1123,Dredd ,7.1
1124,The Phantom ,4.9
1125,All the Pretty Horses ,5.8
1126,Nixon ,7.1
1127,The Ghost Writer ,7.2
1128,Deep Rising ,6.0
1129,Miracle at St. Anna ,6.0
1130,Curse of the Golden Flower ,7.0
1131,Bangkok Dangerous ,5.4
1132,Big Trouble ,6.5
1133,Love in the Time of Cholera ,6.4
1134,The Returned             ,8.3
1135,Shadow Conspiracy ,4.9
1136,Johnny English Reborn ,6.3
1137,Foodfight! ,1.7
1138,Argo ,7.7
1139,The Fugitive ,7.8
1140,The Bounty Hunter ,5.5
1141,Sleepers ,7.5
1142,Rambo: First Blood Part II ,6.4
1143,The Juror ,5.6
1144,Pinocchio ,7.5
1145,Heaven's Gate ,6.8
1146,Underworld: Evolution ,6.8
1147,Victor Frankenstein ,6.0
1148,Finding Forrester ,7.3
1149,28 Days ,6.0
1150,Unleashed ,7.0
1151,The Sweetest Thing ,5.1
1152,The Firm ,6.8
1153,Charlie St. Cloud ,6.5
1154,The Mechanic ,6.6
1155,21 Jump Street ,7.2
1156,Notting Hill ,7.0
1157,Chicken Run ,7.0
1158,Along Came Polly ,5.9
1159,Boomerang ,5.4
1160,The Heat ,6.6
1161,Cleopatra ,7.0
1162,Here Comes the Boom ,6.5
1163,High Crimes ,6.3
1164,The Mirror Has Two Faces ,6.5
1165,The Mothman Prophecies ,6.5
1166,Brüno ,5.8
1167,Licence to Kill ,6.6
1168,Red Riding Hood ,5.4
1169,15 Minutes ,6.1
1170,Super Mario Bros. ,4.0
1171,Lord of War ,7.6
1172,Hero ,7.9
1173,One for the Money ,5.3
1174,The Interview ,6.6
1175,The Warrior's Way ,6.3
1176,McHale's Navy             ,7.5
1177,Micmacs ,7.2
1178,8 Mile ,7.0
1179,Animal Kingdom: Let's go Ape ,4.9
1180,A Knight's Tale ,6.9
1181,The Medallion ,5.2
1182,The Sixth Sense ,8.1
1183,Man on a Ledge ,6.6
1184,The Big Year ,6.2
1185,The Karate Kid ,7.2
1186,American Hustle ,7.3
1187,The Proposal ,6.7
1188,Double Jeopardy ,6.4
1189,Back to the Future Part II ,7.8
1190,Lucy ,6.4
1191,Fifty Shades of Grey ,4.1
1192,Spy Kids 3-D: Game Over ,4.1
1193,A Time to Kill ,7.4
1194,Cheaper by the Dozen ,5.8
1195,Lone Survivor ,7.6
1196,A League of Their Own ,7.2
1197,The Conjuring 2 ,7.8
1198,The Social Network ,7.7
1199,He's Just Not That Into You ,6.4
1200,Scary Movie 4 ,5.1
1201,Scream 3 ,5.5
1202,Back to the Future Part III ,7.4
1203,Get Hard ,6.0
1204,Bram Stoker's Dracula ,7.5
1205,Julie & Julia ,7.0
1206,42 ,7.5
1207,The Talented Mr. Ripley ,7.3
1208,Dumb and Dumber To ,5.7
1209,Eight Below ,7.3
1210,The Intern ,7.2
1211,Ride Along 2 ,5.9
1212,The Last of the Mohicans ,7.8
1213,Ray ,7.7
1214,Sin City ,8.1
1215,Vantage Point ,6.6
1216,"I Love You, Man ",7.1
1217,Shallow Hal ,5.9
1218,JFK ,8.0
1219,Big Momma's House 2 ,4.6
1220,The Mexican ,6.1
1221,Unbroken ,7.2
1222,17 Again ,6.4
1223,The Other Woman ,6.0
1224,The Final Destination ,5.2
1225,Bridge of Spies ,7.6
1226,Behind Enemy Lines ,6.4
1227,Get Him to the Greek ,6.4
1228,Shall We Dance ,6.1
1229,Small Soldiers ,6.1
1230,Spawn ,5.2
1231,The Count of Monte Cristo ,7.7
1232,The Lincoln Lawyer ,7.3
1233,Unknown ,6.9
1234,The Prestige ,8.5
1235,Horrible Bosses 2 ,6.3
1236,Escape from Planet Earth ,5.9
1237,Apocalypto ,7.8
1238,The Living Daylights ,6.7
1239,Predators ,6.4
1240,Legal Eagles ,5.9
1241,Secret Window ,6.6
1242,The Lake House ,6.8
1243,The Skeleton Key ,6.5
1244,The Odd Life of Timothy Green ,6.6
1245,Made of Honor ,5.8
1246,Jersey Boys ,6.9
1247,The Rainmaker ,7.1
1248,Gothika ,5.8
1249,Amistad ,7.2
1250,Medicine Man ,6.0
1251,Aliens vs. Predator: Requiem ,4.7
1252,Ri¢hie Ri¢h ,5.2
1253,Autumn in New York ,5.5
1254,Music and Lyrics ,6.5
1255,Paul ,7.0
1256,The Guilt Trip ,5.8
1257,Scream 4 ,6.2
1258,8MM ,6.5
1259,The Doors ,7.2
1260,Sex Tape ,5.1
1261,Hanging Up ,4.7
1262,Final Destination 5 ,5.9
1263,Mickey Blue Eyes ,5.8
1264,Pay It Forward ,7.2
1265,Fever Pitch ,6.2
1266,Arthur             ,7.4
1267,Drillbit Taylor ,5.7
1268,A Million Ways to Die in the West ,6.1
1269,The Shadow ,6.0
1270,Extremely Loud & Incredibly Close ,6.9
1271,Morning Glory ,6.5
1272,Get Rich or Die Tryin' ,5.0
1273,The Art of War ,5.7
1274,Rent ,7.0
1275,Bless the Child ,5.1
1276,The Out-of-Towners ,5.3
1277,The Island of Dr. Moreau ,4.4
1278,The Musketeer ,4.7
1279,The Other Boleyn Girl ,6.7
1280,Sweet November ,6.7
1281,The Reaping ,5.7
1282,Mean Streets ,7.4
1283,Renaissance Man ,6.1
1284,Colombiana ,6.4
1285,The Magic Sword: Quest for Camelot ,6.2
1286,City by the Sea ,6.2
1287,At First Sight ,5.9
1288,Torque ,4.0
1289,City Hall ,6.2
1290,Showgirls ,4.6
1291,Marie Antoinette ,6.4
1292,Kiss of Death ,5.9
1293,Get Carter ,5.1
1294,The Impossible ,7.6
1295,Ishtar ,4.2
1296,Fantastic Mr. Fox ,7.8
1297,Life or Something Like It ,5.8
1298,Memoirs of an Invisible Man ,5.9
1299,Amélie ,8.4
1300,New York Minute ,4.8
1301,Alfie ,6.2
1302,Big Miracle ,6.5
1303,The Deep End of the Ocean ,6.3
1304,Feardotcom ,3.3
1305,Cirque du Freak: The Vampire's Assistant ,5.9
1306,Victor Frankenstein ,6.0
1307,Duplex ,5.8
1308,Soul Men ,6.5
1309,Raise the Titanic ,4.7
1310,Universal Soldier: The Return ,4.1
1311,Pandorum ,6.8
1312,Impostor ,6.2
1313,Extreme Ops ,4.5
1314,Just Visiting ,5.8
1315,Sunshine ,7.3
1316,A Thousand Words ,5.9
1317,Delgo ,4.4
1318,The Gunman ,5.8
1319,Alex Rider: Operation Stormbreaker ,5.1
1320,Disturbia ,6.9
1321,Hackers ,6.2
1322,The Hunting Party ,6.9
1323,The Hudsucker Proxy ,7.3
1324,The Warlords ,7.1
1325,Nomad: The Warrior ,6.0
1326,Snowpiercer ,7.0
1327,A Monster in Paris ,6.8
1328,The Last Shot ,5.7
1329,The Crow ,7.6
1330,Baahubali: The Beginning ,8.4
1331,The Time Traveler's Wife ,7.1
1332,Because I Said So ,5.6
1333,The Fast and the Furious ,6.7
1334,Frankenweenie ,7.0
1335,Serenity ,8.0
1336,Against the Ropes ,5.3
1337,Superman III ,4.9
1338,Grudge Match ,6.4
1339,Red Cliff ,7.4
1340,Sweet Home Alabama ,6.1
1341,The Ugly Truth ,6.5
1342,Sgt. Bilko ,5.7
1343,Spy Kids 2: Island of Lost Dreams ,5.1
1344,Star Trek: Generations ,6.6
1345,The Grandmaster ,6.5
1346,Water for Elephants ,6.9
1347,3rd Rock from the Sun             ,7.8
1348,Dragon Nest: Warriors' Dawn ,6.4
1349,The Hurricane ,7.6
1350,Enough ,5.6
1351,Heartbreakers ,6.2
1352,Paul Blart: Mall Cop 2 ,4.4
1353,Angel Eyes ,5.6
1354,Joe Somebody ,5.5
1355,The Ninth Gate ,6.7
1356,Extreme Measures ,6.1
1357,Rock Star ,6.2
1358,Precious ,7.3
1359,White Squall ,6.6
1360,The Thing ,8.2
1361,Riddick ,6.4
1362,Switchback ,6.4
1363,Texas Rangers ,5.2
1364,City of Ember ,6.5
1365,The Master ,7.1
1366,Virgin Territory ,4.8
1367,The Express ,7.3
1368,The 5th Wave ,5.2
1369,Creed ,7.7
1370,The Town ,7.6
1371,What to Expect When You're Expecting ,5.7
1372,Burn After Reading ,7.0
1373,Nim's Island ,6.0
1374,Rush ,8.1
1375,Magnolia ,8.0
1376,Cop Out ,5.6
1377,How to Be Single ,6.1
1378,Dolphin Tale ,6.9
1379,Twilight ,5.2
1380,John Q ,7.0
1381,Blue Streak ,6.3
1382,We're the Millers ,7.0
1383,Obitaemyy ostrov ,5.3
1384,Breakdown ,6.9
1385,Never Say Never Again ,6.2
1386,Hot Tub Time Machine ,6.4
1387,Dolphin Tale 2 ,6.4
1388,Reindeer Games ,5.7
1389,A Man Apart ,6.1
1390,Aloha ,5.4
1391,Ghosts of Mississippi ,6.7
1392,Snow Falling on Cedars ,6.8
1393,The Rite ,6.0
1394,Gattaca ,7.8
1395,Isn't She Great ,5.3
1396,Space Chimps ,4.5
1397,Head of State ,5.4
1398,The Hangover ,7.8
1399,Ip Man 3 ,7.2
1400,Austin Powers: The Spy Who Shagged Me ,6.6
1401,Batman ,7.6
1402,There Be Dragons ,5.9
1403,Lethal Weapon 3 ,6.7
1404,The Blind Side ,7.7
1405,Rush Hour             ,5.8
1406,Spy Kids ,5.4
1407,Horrible Bosses ,6.9
1408,True Grit ,7.7
1409,The Devil Wears Prada ,6.8
1410,Star Trek: The Motion Picture ,6.4
1411,Identity Thief ,5.7
1412,Cape Fear ,7.3
1413,21 ,6.8
1414,Trainwreck ,6.3
1415,Guess Who ,5.9
1416,The English Patient ,7.4
1417,L.A. Confidential ,8.3
1418,Sky High ,6.2
1419,In & Out ,6.3
1420,Species ,5.8
1421,A Nightmare on Elm Street ,7.5
1422,The Cell ,6.3
1423,The Man in the Iron Mask ,6.4
1424,Secretariat ,7.2
1425,TMNT ,6.3
1426,Radio ,6.9
1427,Friends with Benefits ,6.6
1428,Neighbors 2: Sorority Rising ,6.0
1429,Saving Mr. Banks ,7.5
1430,Malcolm X ,7.7
1431,This Is 40 ,6.2
1432,Old Dogs ,5.4
1433,Underworld: Rise of the Lycans ,6.6
1434,License to Wed ,5.3
1435,The Benchwarmers ,5.6
1436,Must Love Dogs ,5.9
1437,Donnie Brasco ,7.8
1438,Resident Evil ,6.7
1439,Poltergeist ,7.4
1440,The Ladykillers ,6.2
1441,Max Payne ,5.4
1442,In Time ,6.7
1443,The Back-up Plan ,5.3
1444,Something Borrowed ,5.9
1445,Hit the Floor             ,7.0
1446,Black Knight ,4.8
1447,The Bad News Bears ,7.3
1448,Street Fighter ,3.8
1449,The Pianist ,8.5
1450,From Hell ,6.8
1451,The Nativity Story ,6.8
1452,House of Wax ,5.3
1453,Closer ,7.3
1454,J. Edgar ,6.6
1455,Mirrors ,6.2
1456,Queen of the Damned ,5.2
1457,Predator 2 ,6.2
1458,Untraceable ,6.2
1459,Blast from the Past ,6.6
1460,Flash Gordon ,6.4
1461,Jersey Girl ,6.2
1462,Alex Cross ,5.1
1463,Midnight in the Garden of Good and Evil ,6.6
1464,Heist ,6.1
1465,Nanny McPhee Returns ,6.1
1466,Hoffa ,6.6
1467,The X Files: I Want to Believe ,5.9
1468,Ella Enchanted ,6.3
1469,Concussion ,7.1
1470,Abduction ,5.0
1471,Valiant ,5.6
1472,Wonder Boys ,7.4
1473,Superhero Movie ,4.5
1474,Broken City ,6.2
1475,Cursed ,5.0
1476,Premium Rush ,6.5
1477,Hot Pursuit ,5.1
1478,The Four Feathers ,6.5
1479,Parker ,6.2
1480,Wimbledon ,6.3
1481,Furry Vengeance ,3.8
1482,Bait ,5.2
1483,Krull ,6.0
1484,Lions for Lambs ,6.2
1485,Flight of the Intruder ,5.7
1486,Walk Hard: The Dewey Cox Story ,6.7
1487,The Shipping News ,6.8
1488,American Outlaws ,6.0
1489,The Young Victoria ,7.3
1490,Whiteout ,5.5
1491,The Tree of Life ,6.7
1492,Knock Off ,4.8
1493,Sabotage ,5.7
1494,The Order ,5.1
1495,Punisher: War Zone ,6.0
1496,Zoom ,4.2
1497,The Walk ,7.4
1498,Warriors of Virtue ,4.6
1499,A Good Year ,6.9
1500,Luther             ,8.6
1501,Radio Flyer ,6.9
1502,"Blood In, Blood Out ",8.0
1503,Smilla's Sense of Snow ,6.4
1504,Femme Fatale ,6.3
1505,Lion of the Desert ,8.4
1506,The Horseman on the Roof ,7.1
1507,Ride with the Devil ,6.8
1508,Biutiful ,7.5
1509,The Lovers ,4.5
1510,Bandidas ,5.7
1511,Black Water Transit ,7.2
1512,The Maze Runner ,6.8
1513,Unfinished Business ,5.4
1514,The Age of Innocence ,7.2
1515,The Fountain ,7.3
1516,Chill Factor ,5.2
1517,Stolen ,5.5
1518,Ponyo ,7.7
1519,The Longest Ride ,7.1
1520,The Astronaut's Wife ,5.3
1521,I Dreamed of Africa ,5.6
1522,Playing for Keeps ,5.7
1523,Mandela: Long Walk to Freedom ,7.1
1524,Reds ,7.5
1525,A Few Good Men ,7.6
1526,Exit Wounds ,5.5
1527,Big Momma's House ,5.1
1528,Thunder and the House of Magic ,6.3
1529,The Darkest Hour ,4.9
1530,Step Up Revolution ,6.5
1531,Snakes on a Plane ,5.6
1532,The Watcher ,5.3
1533,The Punisher ,6.5
1534,Goal! The Dream Begins ,6.8
1535,Safe ,6.5
1536,Pushing Tin ,6.0
1537,Star Wars: Episode VI - Return of the Jedi ,8.4
1538,Doomsday ,6.0
1539,The Reader ,7.6
1540,Wanderlust ,5.6
1541,Elf ,6.9
1542,Phenomenon ,6.4
1543,Snow Dogs ,5.1
1544,Scrooged ,7.0
1545,Nacho Libre ,5.7
1546,Bridesmaids ,6.8
1547,This Is the End ,6.7
1548,Stigmata ,6.2
1549,Men of Honor ,7.2
1550,Takers ,6.2
1551,The Big Wedding ,5.6
1552,"Big Mommas: Like Father, Like Son ",4.4
1553,Source Code ,7.5
1554,Alive ,7.1
1555,The Number 23 ,6.4
1556,The Young and Prodigious T.S. Spivet ,7.1
1557,1941 ,5.9
1558,Dreamer: Inspired by a True Story ,6.9
1559,A History of Violence ,7.5
1560,Transporter 2 ,6.3
1561,The Quick and the Dead ,6.4
1562,Laws of Attraction ,5.9
1563,Bringing Out the Dead ,6.8
1564,Repo Men ,6.3
1565,Dragon Wars: D-War ,3.6
1566,Bogus ,5.3
1567,The Incredible Burt Wonderstone ,5.9
1568,Cats Don't Dance ,6.9
1569,Cradle Will Rock ,6.9
1570,The Good German ,6.1
1571,George and the Dragon ,5.7
1572,Apocalypse Now ,8.5
1573,Going the Distance ,6.3
1574,Mr. Holland's Opus ,7.3
1575,Criminal ,6.3
1576,Out of Africa ,7.2
1577,Flight ,7.3
1578,Moonraker ,6.3
1579,The Grand Budapest Hotel ,8.1
1580,Hearts in Atlantis ,6.9
1581,Arachnophobia ,6.3
1582,Frequency ,7.3
1583,Ghostbusters ,5.5
1584,Vacation ,6.1
1585,Get Shorty ,6.9
1586,Chicago ,7.2
1587,Big Daddy ,6.4
1588,American Pie 2 ,6.4
1589,Toy Story ,8.3
1590,Speed ,7.2
1591,The Vow ,6.8
1592,Extraordinary Measures ,6.5
1593,Remember the Titans ,7.8
1594,The Hunt for Red October ,7.6
1595,Lee Daniels' The Butler ,7.2
1596,Dodgeball: A True Underdog Story ,6.7
1597,The Addams Family ,6.8
1598,Ace Ventura: When Nature Calls ,6.3
1599,The Princess Diaries ,6.2
1600,The First Wives Club ,6.2
1601,Se7en ,8.6
1602,District 9 ,8.0
1603,The SpongeBob SquarePants Movie ,7.0
1604,Mystic River ,8.0
1605,Million Dollar Baby ,8.1
1606,Analyze This ,6.7
1607,The Notebook ,7.9
1608,27 Dresses ,6.1
1609,Hannah Montana: The Movie ,4.2
1610,Rugrats in Paris: The Movie ,6.1
1611,The Prince of Tides ,6.6
1612,Legends of the Fall ,7.5
1613,Up in the Air ,7.4
1614,About Schmidt ,7.2
1615,Warm Bodies ,6.9
1616,Looper ,7.4
1617,Down to Earth ,5.4
1618,Babe ,6.8
1619,Hope Springs ,6.3
1620,Forgetting Sarah Marshall ,7.2
1621,Friday Night Lights             ,8.7
1622,Four Brothers ,6.9
1623,Baby Mama ,6.0
1624,Hope Floats ,5.9
1625,Bride Wars ,5.4
1626,Without a Paddle ,5.9
1627,13 Going on 30 ,6.1
1628,Midnight in Paris ,7.7
1629,The Nut Job ,5.8
1630,Blow ,7.6
1631,Message in a Bottle ,6.1
1632,Star Trek V: The Final Frontier ,5.4
1633,Like Mike ,5.1
1634,Naked Gun 33 1/3: The Final Insult ,6.4
1635,A View to a Kill ,6.3
1636,The Curse of the Were-Rabbit ,7.5
1637,P.S. I Love You ,7.1
1638,Racing Stripes ,5.2
1639,Atonement ,7.8
1640,Letters to Juliet ,6.5
1641,Black Rain ,6.6
1642,The Three Stooges ,5.1
1643,Corpse Bride ,7.4
1644,Glory Road ,7.2
1645,Sicario ,7.6
1646,Southpaw ,7.5
1647,Drag Me to Hell ,6.6
1648,The Age of Adaline ,7.2
1649,Secondhand Lions ,7.6
1650,Step Up 3D ,6.2
1651,Blue Crush ,5.6
1652,Stranger Than Fiction ,7.6
1653,30 Days of Night ,6.6
1654,The Cabin in the Woods ,7.0
1655,Meet the Spartans ,2.7
1656,Midnight Run ,7.6
1657,The Running Man ,6.6
1658,Little Shop of Horrors ,6.9
1659,Hanna ,6.8
1660,The Family             ,7.5
1661,Mortal Kombat: Annihilation ,3.7
1662,Larry Crowne ,6.1
1663,Carrie ,5.9
1664,Take the Lead ,6.7
1665,Entourage             ,8.5
1666,Gridiron Gang ,6.9
1667,What's the Worst That Could Happen? ,5.5
1668,9 ,7.1
1669,Side Effects ,7.1
1670,The Prince and Me ,5.9
1671,Winnie the Pooh ,7.3
1672,Dumb and Dumberer: When Harry Met Lloyd ,3.4
1673,Bulworth ,6.8
1674,Get on Up ,6.9
1675,One True Thing ,7.0
1676,Virtuosity ,5.5
1677,My Super Ex-Girlfriend ,5.1
1678,Deliver Us from Evil ,6.2
1679,Sanctum ,5.9
1680,Little Black Book ,5.2
1681,The Five-Year Engagement ,6.2
1682,Mr 3000 ,5.5
1683,The Next Three Days ,7.4
1684,Ultraviolet ,4.4
1685,Assault on Precinct 13 ,6.3
1686,The Replacement Killers ,6.1
1687,Fled ,5.3
1688,Eight Legged Freaks ,5.4
1689,Love & Other Drugs ,6.7
1690,88 Minutes ,5.9
1691,North Country ,7.3
1692,The Whole Ten Yards ,5.5
1693,Splice ,5.8
1694,Howard the Duck ,4.6
1695,Pride and Glory ,6.7
1696,The Cave ,5.1
1697,Alex & Emma ,5.6
1698,Wicker Park ,7.0
1699,Fright Night ,6.4
1700,The New World ,6.7
1701,Wing Commander ,4.1
1702,In Dreams ,5.5
1703,Dragonball: Evolution ,2.7
1704,The Last Stand ,6.4
1705,Godsend ,4.8
1706,Chasing Liberty ,6.1
1707,Hoodwinked Too! Hood vs. Evil ,4.8
1708,An Unfinished Life ,7.0
1709,The Imaginarium of Doctor Parnassus ,6.8
1710,Barney's Version ,7.3
1711,Trapped             ,8.2
1712,Runner Runner ,5.6
1713,Antitrust ,6.1
1714,Glory ,7.9
1715,Once Upon a Time in America ,8.4
1716,Dead Man Down ,6.5
1717,The Merchant of Venice ,7.1
1718,The Good Thief ,6.6
1719,Supercross ,4.0
1720,Miss Potter ,7.0
1721,The Promise ,5.6
1722,DOA: Dead or Alive ,4.8
1723,The Assassination of Jesse James by the Coward Robert Ford ,7.5
1724,1911 ,6.0
1725,Little Nicholas ,7.2
1726,Wild Card ,5.6
1727,Machine Gun Preacher ,6.8
1728,Animals United ,4.9
1729,The Color of Freedom ,7.1
1730,United Passions ,2.0
1731,Grace of Monaco ,5.7
1732,A Warrior's Tail ,4.1
1733,Ripley's Game ,6.7
1734,Sausage Party ,7.5
1735,Pitch Perfect 2 ,6.5
1736,Walk the Line ,7.9
1737,12 Monkeys             ,7.6
1738,Keeping the Faith ,6.4
1739,The Borrowers ,5.8
1740,Frost/Nixon ,7.7
